year,month,day,Bz_nT,sw_speed_km_s,sw_density_n_cc,Ap
2015,1,1,-3.4,585.0,3.433333333333333,6
2015,1,2,-7.5,465.0,11.35,11
2015,1,3,-4.6,480.0,8.775,12
2015,1,4,-8.9,448.0,7.8166666666666655,18
2015,1,5,-4.7,530.0,5.170833333333332,15
2015,1,6,-6.8,519.0,5.687499999999999,12
2015,1,7,-17.3,484.0,14.325000000000001,31
2015,1,8,-3.6,494.0,6.900000000000001,13
2015,1,9,-3.0,508.0,3.1541666666666655,6
2015,1,10,-2.5,494.0,4.554166666666667,9
2015,1,11,-4.2,602.0,2.095833333333334,10
2015,1,12,-3.0,459.0,4.179166666666666,7
2015,1,13,-4.8,450.0,5.141666666666667,7
2015,1,14,-4.3,405.0,5.058333333333332,6
2015,1,15,-5.8,426.0,4.758333333333332,5
2015,1,16,-5.6,428.0,5.737500000000002,7
2015,1,17,-4.5,367.0,5.1208333333333345,6
2015,1,18,-4.1,349.0,5.987500000000001,4
2015,1,19,-4.9,322.0,6.575,4
2015,1,20,-3.7,311.0,12.391666666666667,2
2015,1,21,-5.6,486.0,30.73846153846154,11
2015,1,22,-3.3,488.0,6.779166666666666,12
2015,1,23,-3.6,445.0,5.879166666666666,8
2015,1,24,-3.2,425.0,6.054166666666668,6
2015,1,25,-7.8,367.0,8.874999999999998,5
2015,1,26,-10.9,384.0,16.087500000000002,15
2015,1,27,-4.3,491.0,9.783333333333335,11
2015,1,28,-2.9,519.0,7.495833333333333,7
2015,1,29,-5.8,414.0,11.737499999999999,8
2015,1,30,-4.1,430.0,8.100000000000001,9
2015,1,31,-4.0,438.0,8.556521739130433,9
2015,2,1,-6.9,673.0,9.225,20
2015,2,2,-9.9,695.0,4.354166666666667,27
2015,2,3,-3.4,679.0,2.75,16
2015,2,4,-3.0,540.0,3.516666666666667,8
2015,2,5,-5.6,423.0,8.612499999999999,12
2015,2,6,-1.8,451.0,4.370833333333333,5
2015,2,7,-5.6,420.0,6.512499999999998,9
2015,2,8,-4.7,556.0,3.069565217391305,10
2015,2,9,-3.8,500.0,3.420833333333333,7
2015,2,10,-4.7,394.0,3.6708333333333343,6
2015,2,11,-3.4,393.0,4.088888888888889,5
2015,2,12,-4.4,365.0,5.75,4
2015,2,13,-2.5,343.0,5.9125000000000005,2
2015,2,14,-3.4,337.0,9.420833333333334,2
2015,2,15,-7.2,343.0,9.354166666666668,6
2015,2,16,-5.6,363.0,10.979166666666666,5
2015,2,17,-12.0,410.0,10.612499999999999,22
2015,2,18,-6.8,461.0,6.470833333333334,18
2015,2,19,-5.3,427.0,5.449999999999998,8
2015,2,20,-5.0,362.0,6.545833333333332,5
2015,2,21,-4.6,356.0,7.966666666666668,7
2015,2,22,-5.5,339.0,11.870833333333332,6
2015,2,23,-7.7,438.0,19.404166666666665,16
2015,2,24,-5.4,492.0,8.416666666666666,25
2015,2,25,-2.2,488.0,3.933333333333333,8
2015,2,26,-2.6,462.0,4.012499999999999,4
2015,2,27,-3.1,367.0,9.991666666666669,2
2015,2,28,-7.3,474.0,17.2,11
2015,3,1,-5.9,566.0,7.287499999999999,26
2015,3,2,-8.5,643.0,6.020833333333333,28
2015,3,3,-4.1,563.0,4.095833333333334,10
2015,3,4,-4.2,508.0,7.041666666666664,9
2015,3,5,-3.4,502.0,5.508333333333333,5
2015,3,6,-5.7,498.0,7.362499999999998,10
2015,3,7,-2.6,575.0,5.637499999999999,21
2015,3,8,-2.5,576.0,4.220833333333333,11
2015,3,9,-1.8,557.0,3.554166666666667,5
2015,3,10,-2.4,407.0,4.9375,4
2015,3,11,-4.3,428.0,8.458333333333334,9
2015,3,12,-4.7,419.0,7.391666666666666,8
2015,3,13,-5.8,435.0,7.3875,6
2015,3,14,-2.9,365.0,11.445833333333333,5
2015,3,15,-4.0,329.0,18.849999999999998,6
2015,3,16,-6.9,431.0,23.29166666666666,12
2015,3,17,-18.6,614.0,17.516666666666666,108
2015,3,18,-5.7,683.0,4.458333333333334,47
2015,3,19,-5.8,664.0,3.4666666666666663,26
2015,3,20,-4.6,604.0,2.6916666666666664,22
2015,3,21,-1.3,662.0,2.970833333333333,12
2015,3,22,-5.0,706.0,4.070833333333334,24
2015,3,23,-3.0,643.0,3.016666666666666,19
2015,3,24,-3.1,553.0,3.4499999999999997,10
2015,3,25,-0.8,579.0,5.708333333333332,13
2015,3,26,-2.2,516.0,5.4624999999999995,8
2015,3,27,-4.4,438.0,6.233333333333334,8
2015,3,28,-7.3,424.0,10.858333333333334,8
2015,3,29,-5.2,404.0,11.687500000000002,11
2015,3,30,-2.5,363.0,6.416666666666668,4
2015,3,31,-2.0,423.0,11.145833333333336,9
2015,4,1,-0.3,435.0,10.3375,7
2015,4,2,-4.1,466.0,10.604166666666664,12
2015,4,3,-0.9,566.0,6.225000000000001,12
2015,4,4,-1.4,554.0,3.5791666666666657,11
2015,4,5,-1.6,575.0,3.5624999999999996,6
2015,4,6,-0.9,549.0,3.0749999999999997,5
2015,4,7,-1.8,448.0,3.795833333333334,4
2015,4,8,-2.0,374.0,4.2124999999999995,3
2015,4,9,-7.7,386.0,12.370833333333332,11
2015,4,10,-12.6,449.0,16.591666666666665,33
2015,4,11,-7.7,379.0,10.524999999999999,16
2015,4,12,-1.9,369.0,9.308333333333334,3
2015,4,13,-4.2,349.0,15.79166666666667,6
2015,4,14,-8.5,337.0,26.61666666666667,13
2015,4,15,-9.2,611.0,13.520833333333329,28
2015,4,16,-6.0,674.0,5.175,42
2015,4,17,-2.6,723.0,2.604166666666667,22
2015,4,18,-3.3,591.0,3.7583333333333333,10
2015,4,19,-3.6,486.0,5.425000000000001,8
2015,4,20,-2.8,449.0,14.579166666666666,10
2015,4,21,-3.1,583.0,5.625,22
2015,4,22,-1.3,573.0,4.558333333333333,10
2015,4,23,-2.1,505.0,3.8083333333333322,6
2015,4,24,-2.2,412.0,3.0833333333333326,3
2015,4,25,0.4,366.0,5.862500000000001,0
2015,4,26,-0.7,327.0,9.695833333333335,2
2015,4,27,-6.2,321.0,8.554166666666669,4
2015,4,28,-4.4,334.0,8.491666666666665,5
2015,4,29,-3.6,319.0,9.625,4
2015,4,30,-3.7,349.0,9.512500000000001,4
2015,5,1,-6.1,448.0,5.195833333333332,5
2015,5,2,-2.5,441.0,4.845833333333332,7
2015,5,3,-2.5,412.0,3.5208333333333335,8
2015,5,4,-3.5,395.0,3.891666666666666,7
2015,5,5,-3.6,380.0,4.604166666666667,5
2015,5,6,-11.4,479.0,15.254166666666665,22
2015,5,7,-2.7,429.0,8.033333333333333,6
2015,5,8,-2.0,405.0,8.550000000000002,5
2015,5,9,-1.4,406.0,10.033333333333331,7
2015,5,10,-7.6,390.0,8.158333333333333,9
2015,5,11,-9.7,380.0,10.041666666666666,14
2015,5,12,-6.9,518.0,18.279166666666665,15
2015,5,13,-9.1,729.0,5.008333333333334,46
2015,5,14,-2.1,731.0,1.7333333333333334,8
2015,5,15,-2.1,575.0,2.5291666666666663,6
2015,5,16,-1.5,496.0,4.95,5
2015,5,17,-1.9,411.0,6.920833333333333,4
2015,5,18,-11.0,466.0,8.124999999999998,15
2015,5,19,-4.3,536.0,6.470833333333332,13
2015,5,20,-2.8,499.0,2.2166666666666663,6
2015,5,21,-1.2,430.0,1.0999999999999999,2
2015,5,22,-2.4,424.0,1.7249999999999999,2
2015,5,23,-2.2,364.0,5.579166666666667,3
2015,5,24,-3.5,342.0,7.229166666666667,4
2015,5,25,-2.7,348.0,6.875,2
2015,5,26,-5.1,324.0,12.970833333333337,5
2015,5,27,-4.4,318.0,8.424999999999999,4
2015,5,28,-4.6,349.0,10.55,6
2015,5,29,-1.4,409.0,7.895833333333333,6
2015,5,30,-1.5,406.0,5.695833333333333,4
2015,5,31,-3.7,389.0,5.920833333333333,4
2015,6,1,-4.0,358.0,5.941666666666666,6
2015,6,2,0.9,348.0,5.758333333333333,2
2015,6,3,-3.6,329.0,6.4958333333333345,3
2015,6,4,-1.3,298.0,5.808333333333334,2
2015,6,5,-0.7,293.0,8.066666666666666,2
2015,6,6,-3.6,321.0,17.1375,4
2015,6,7,-4.7,367.0,18.941666666666666,7
2015,6,8,-14.6,661.0,7.316666666666669,36
2015,6,9,-2.5,661.0,3.258333333333333,14
2015,6,10,-1.4,650.0,2.758333333333333,11
2015,6,11,-2.3,614.0,2.5083333333333333,9
2015,6,12,-1.6,529.0,7.920833333333334,6
2015,6,13,-5.0,520.0,4.883333333333332,8
2015,6,14,-4.7,589.0,7.983333333333333,17
2015,6,15,-4.3,600.0,3.0208333333333335,12
2015,6,16,-3.5,560.0,3.754166666666667,10
2015,6,17,-5.8,534.0,3.5125000000000006,14
2015,6,18,-2.9,447.0,2.558333333333333,6
2015,6,19,-3.1,410.0,2.183333333333333,3
2015,6,20,-0.5,318.0,3.466666666666667,1
2015,6,21,-1.5,349.0,16.066666666666666,7
2015,6,22,-26.2,673.0,19.349999999999998,57
2015,6,23,-22.0,742.0,3.6916666666666664,72
2015,6,24,-3.7,737.0,1.9958333333333336,16
2015,6,25,-6.6,663.0,4.404166666666668,32
2015,6,26,-2.7,565.0,1.570833333333333,8
2015,6,27,-4.6,800.0,1.5916666666666668,8
2015,6,28,-5.4,508.0,2.3249999999999997,13
2015,6,29,-1.6,430.0,3.854166666666666,4
2015,6,30,-2.7,411.0,9.4625,5
2015,7,1,-2.2,424.0,6.100000000000001,4
2015,7,2,-1.6,396.0,4.216666666666668,2
2015,7,3,-1.1,337.0,7.766666666666667,2
2015,7,4,-13.9,575.0,17.479166666666668,19
2015,7,5,-10.1,531.0,4.408333333333334,22
2015,7,6,-5.4,544.0,2.5333333333333328,10
2015,7,7,-1.6,508.0,1.9708333333333334,4
2015,7,8,-3.7,417.0,3.25,4
2015,7,9,-3.7,377.0,4.2375,4
2015,7,10,-3.6,436.0,12.491666666666667,8
2015,7,11,-7.4,638.0,8.091666666666667,23
2015,7,12,-2.4,626.0,2.3583333333333334,12
2015,7,13,-7.5,642.0,4.654166666666666,33
2015,7,14,-2.7,505.0,3.4125,6
2015,7,15,-2.7,557.0,2.4125,6
2015,7,16,-3.1,514.0,2.0124999999999997,7
2015,7,17,-2.7,471.0,2.4125,4
2015,7,18,-2.5,373.0,3.0958333333333328,2
2015,7,19,-2.0,322.0,6.966666666666668,2
2015,7,20,-4.8,301.0,18.812499999999996,3
2015,7,21,-3.5,394.0,15.191666666666668,7
2015,7,22,-4.7,398.0,10.691666666666665,6
2015,7,23,-10.9,491.0,4.829166666666665,21
2015,7,24,-3.5,454.0,2.9565217391304346,5
2015,7,25,-4.2,482.0,2.9625,7
2015,7,26,-4.9,462.0,4.158333333333332,6
2015,7,27,-5.0,499.0,6.3875,9
2015,7,28,-4.0,478.0,4.4958333333333345,7
2015,7,29,-2.5,427.0,5.045833333333333,4
2015,7,30,-5.6,407.0,13.862500000000002,12
2015,7,31,-5.9,594.0,6.483333333333333,13
2015,8,1,-1.5,594.0,2.9874999999999994,9
2015,8,2,-2.9,613.0,2.370833333333333,10
2015,8,3,-2.1,550.0,2.7083333333333335,6
2015,8,4,-3.7,466.0,3.8499999999999996,6
2015,8,5,-3.7,429.0,4.504166666666667,5
2015,8,6,-6.4,568.0,4.954166666666667,10
2015,8,7,-5.7,567.0,5.420833333333334,18
2015,8,8,-6.4,523.0,5.1375,10
2015,8,9,-4.2,548.0,5.462499999999999,10
2015,8,10,-2.1,552.0,5.604166666666667,8
2015,8,11,-3.9,455.0,3.7208333333333328,7
2015,8,12,-6.2,428.0,6.166666666666667,10
2015,8,13,-5.2,415.0,5.520833333333333,10
2015,8,14,-2.7,379.0,5.804166666666666,2
2015,8,15,-14.8,505.0,13.920833333333334,35
2015,8,16,-8.2,540.0,6.062499999999999,32
2015,8,17,-4.3,575.0,3.9708333333333337,22
2015,8,18,-4.9,543.0,2.970833333333333,8
2015,8,19,-6.0,504.0,4.558333333333334,18
2015,8,20,-2.7,518.0,4.070833333333334,11
2015,8,21,-1.6,487.0,3.1375000000000006,5
2015,8,22,-4.1,419.0,6.170833333333333,8
2015,8,23,-8.7,582.0,9.470833333333333,26
2015,8,24,-2.7,521.0,3.2875,6
2015,8,25,-4.0,426.0,5.204166666666667,8
2015,8,26,-9.1,417.0,10.72916666666667,27
2015,8,27,-10.8,385.0,11.408333333333333,52
2015,8,28,-11.5,429.0,13.595833333333331,40
2015,8,29,-3.5,477.0,8.0875,13
2015,8,30,-1.9,457.0,3.8875000000000006,4
2015,8,31,-1.9,409.0,4.175,4
2015,9,1,-2.8,377.0,6.258333333333334,4
2015,9,2,-4.0,418.0,7.983333333333334,7
2015,9,3,-6.6,449.0,7.412499999999999,8
2015,9,4,-6.1,523.0,6.2375,20
2015,9,5,-3.4,499.0,4.233333333333333,12
2015,9,6,-4.7,495.0,5.3999999999999995,13
2015,9,7,-10.2,602.0,6.000000000000001,44
2015,9,8,-8.6,570.0,13.53333333333333,24
2015,9,9,-10.1,440.0,10.608333333333334,59
2015,9,10,-5.8,439.0,17.175,12
2015,9,11,-10.8,641.0,9.525,60
2015,9,12,-3.4,618.0,3.483333333333333,16
2015,9,13,-4.1,487.0,5.0375,11
2015,9,14,-4.6,523.0,5.308333333333334,14
2015,9,15,-3.3,523.0,4.645833333333333,17
2015,9,16,-2.8,505.0,4.512499999999999,11
2015,9,17,-3.0,487.0,3.7624999999999997,10
2015,9,18,-4.7,452.0,6.916666666666665,11
2015,9,19,-6.4,442.0,9.133333333333335,16
2015,9,20,-7.0,558.0,5.366666666666667,44
2015,9,21,1.2,623.0,3.3375,8
2015,9,22,-1.5,639.0,3.7291666666666665,10
2015,9,23,-6.8,539.0,4.529166666666667,12
2015,9,24,-1.3,505.0,4.1833333333333345,7
2015,9,25,-4.5,511.0,4.95,6
2015,9,26,-1.5,489.0,4.520833333333334,4
2015,9,27,-1.1,434.0,4.645833333333333,3
2015,9,28,-3.4,396.0,4.258333333333334,3
2015,9,29,-4.1,362.0,4.033333333333332,5
2015,9,30,-2.1,334.0,8.858333333333334,2
2015,10,1,-8.4,383.0,15.279166666666667,10
2015,10,2,-7.1,369.0,6.004166666666666,12
2015,10,3,-6.2,404.0,7.904166666666668,10
2015,10,4,-7.6,488.0,2.799999999999999,17
2015,10,5,-6.0,498.0,4.579166666666665,18
2015,10,6,-6.0,441.0,7.6000000000000005,18
2015,10,7,-11.3,775.0,13.575000000000001,74
2015,10,8,-3.2,775.0,2.4708333333333328,45
2015,10,9,-3.0,756.0,2.1583333333333337,27
2015,10,10,-3.1,658.0,1.3958333333333337,11
2015,10,11,-3.5,514.0,3.779166666666667,12
2015,10,12,-6.5,523.0,6.658333333333335,21
2015,10,13,-5.8,582.0,3.9375,24
2015,10,14,-4.8,530.0,2.7083333333333335,21
2015,10,15,-3.5,496.0,5.795833333333333,8
2015,10,16,-3.6,423.0,6.095833333333332,6
2015,10,17,-5.8,369.0,13.658333333333333,10
2015,10,18,-10.8,466.0,10.679166666666667,19
2015,10,19,-1.5,464.0,4.275,4
2015,10,20,-4.2,380.0,10.237499999999999,8
2015,10,21,-6.2,474.0,12.458333333333336,10
2015,10,22,-2.9,451.0,5.808333333333334,4
2015,10,23,-3.9,462.0,5.191666666666666,6
2015,10,24,-2.3,498.0,7.583333333333333,9
2015,10,25,-0.9,488.0,9.675000000000002,6
2015,10,26,-1.0,472.0,2.6541666666666663,1
2015,10,27,-3.3,385.0,2.133333333333333,3
2015,10,28,-1.7,353.0,6.116666666666666,1
2015,10,29,-4.6,313.0,11.800000000000002,4
2015,10,30,-5.4,347.0,9.216666666666667,8
2015,10,31,-4.7,361.0,6.791666666666665,6
2015,11,1,-5.9,358.0,10.429166666666665,9
2015,11,2,-2.8,337.0,13.233333333333334,4
2015,11,3,-5.3,715.0,31.8,29
2015,11,4,-5.2,731.0,4.508333333333334,30
2015,11,5,-3.1,568.0,2.5833333333333335,16
2015,11,6,-3.8,640.0,3.4333333333333336,14
2015,11,7,-9.8,677.0,2.9874999999999994,38
2015,11,8,-5.5,533.0,2.7541666666666664,14
2015,11,9,-5.5,604.0,4.1875,25
2015,11,10,-6.3,720.0,3.2291666666666674,37
2015,11,11,-2.2,703.0,1.9208333333333332,22
2015,11,12,-2.1,585.0,2.0666666666666664,4
2015,11,13,-6.5,474.0,9.391666666666667,13
2015,11,14,-3.0,481.0,5.0583333333333345,8
2015,11,15,-5.0,427.0,7.491666666666666,8
2015,11,16,-6.1,398.0,6.6000000000000005,12
2015,11,17,-3.0,373.0,8.9,8
2015,11,18,-10.1,487.0,8.920833333333333,15
2015,11,19,-1.4,469.0,9.200000000000001,8
2015,11,20,-4.0,404.0,10.383333333333336,4
2015,11,21,-3.3,409.0,6.358333333333333,2
2015,11,22,-2.6,357.0,6.266666666666669,2
2015,11,23,-2.0,341.0,5.891666666666667,1
2015,11,24,-1.1,310.0,5.958333333333335,0
2015,11,25,-0.2,280.0,10.475,0
2015,11,26,-5.1,275.0,13.699999999999998,1
2015,11,27,-8.1,309.0,18.379166666666666,6
2015,11,28,-6.7,331.0,19.920833333333338,6
2015,11,29,-6.5,466.0,13.966666666666667,8
2015,11,30,-6.0,533.0,11.370833333333335,17
2015,12,1,-5.6,578.0,4.329166666666667,13
2015,12,2,-3.8,464.0,2.741666666666667,8
2015,12,3,-1.3,436.0,3.0124999999999993,4
2015,12,4,-3.8,379.0,4.162499999999999,4
2015,12,5,-8.6,473.0,7.649999999999999,14
2015,12,6,-6.4,604.0,5.604166666666667,22
2015,12,7,-2.6,655.0,4.25,19
2015,12,8,-3.9,640.0,2.395833333333334,10
2015,12,9,-3.8,497.0,4.554166666666666,8
2015,12,10,-4.3,642.0,6.187499999999999,24
2015,12,11,-2.5,663.0,3.716666666666667,19
2015,12,12,-3.1,660.0,2.2583333333333333,10
2015,12,13,-2.1,534.0,2.575,7
2015,12,14,-12.1,530.0,10.270833333333332,20
2015,12,15,-5.0,545.0,4.541666666666665,16
2015,12,16,-6.0,600.0,1.7041666666666666,6
2015,12,17,-3.9,496.0,3.6833333333333336,6
2015,12,18,-3.9,429.0,4.325,5
2015,12,19,-3.6,496.0,14.358333333333334,10
2015,12,20,-18.7,474.0,30.704166666666666,70
2015,12,21,-17.7,428.0,5.845833333333332,38
2015,12,22,-3.3,457.0,8.70416666666667,12
2015,12,23,-4.0,479.0,6.779166666666668,9
2015,12,24,-2.3,532.0,7.583333333333335,11
2015,12,25,-2.7,529.0,5.754166666666666,7
2015,12,26,-3.3,598.0,4.891666666666667,14
2015,12,27,-3.1,555.0,5.633333333333333,9
2015,12,28,-1.7,505.0,6.808333333333334,4
2015,12,29,-3.7,407.0,6.0541666666666645,6
2015,12,30,-3.2,381.0,7.370833333333334,2
2015,12,31,-15.9,481.0,13.466666666666661,35
2016,1,1,-14.0,463.0,2.3583333333333334,28
2016,1,2,-2.9,490.0,6.425,9
2016,1,3,-1.8,486.0,4.775,6
2016,1,4,-2.5,449.0,4.7625,4
2016,1,5,-0.1,482.0,10.179166666666667,5
2016,1,6,-6.4,618.0,4.437500000000002,16
2016,1,7,-3.5,584.0,3.920833333333334,13
2016,1,8,-2.1,550.0,3.4291666666666667,7
2016,1,9,-1.7,486.0,4.766666666666667,5
2016,1,10,-4.0,456.0,6.4125000000000005,8
2016,1,11,-5.0,597.0,4.166666666666667,13
2016,1,12,-2.7,606.0,3.233333333333333,13
2016,1,13,-2.9,571.0,2.9583333333333335,13
2016,1,14,-3.1,535.0,2.6791666666666667,7
2016,1,15,-3.4,454.0,2.533333333333333,4
2016,1,16,-1.6,387.0,6.429166666666668,3
2016,1,17,-4.0,357.0,6.208333333333333,3
2016,1,18,-4.7,359.0,6.749999999999999,4
2016,1,19,-9.3,383.0,16.195833333333336,10
2016,1,20,-11.9,371.0,16.11666666666667,26
2016,1,21,-10.9,531.0,12.591666666666667,33
2016,1,22,-2.5,547.0,3.85,13
2016,1,23,-3.2,568.0,3.979166666666666,11
2016,1,24,-3.8,501.0,7.958333333333335,10
2016,1,25,-0.3,470.0,3.991666666666667,2
2016,1,26,-0.4,386.0,9.608333333333334,3
2016,1,27,-1.4,381.0,9.408333333333333,4
2016,1,28,-6.3,362.0,7.025000000000001,4
2016,1,29,-2.7,358.0,4.291666666666667,3
2016,1,30,-1.8,289.0,12.4125,2
2016,1,31,-7.7,314.0,14.995833333333335,9
2016,2,1,-6.2,314.0,15.045833333333334,7
2016,2,2,-7.5,354.0,25.03333333333333,5
2016,2,3,-8.3,404.0,10.395833333333332,12
2016,2,4,-1.2,468.0,6.879166666666667,5
2016,2,5,-4.6,484.0,5.420833333333334,10
2016,2,6,-3.5,475.0,4.679166666666667,6
2016,2,7,-5.7,416.0,7.979166666666667,8
2016,2,8,-7.1,454.0,7.012499999999999,17
2016,2,9,-8.9,422.0,9.562499999999998,8
2016,2,10,-3.3,392.0,4.8125,4
2016,2,11,-9.6,357.0,6.8374999999999995,8
2016,2,12,-8.9,362.0,17.458333333333332,12
2016,2,13,-1.7,420.0,12.283333333333331,7
2016,2,14,-3.3,410.0,6.7124999999999995,9
2016,2,15,-5.4,434.0,9.875,11
2016,2,16,-8.7,639.0,14.062500000000002,37
2016,2,17,-6.4,604.0,5.800000000000001,34
2016,2,18,-4.9,649.0,3.045833333333333,29
2016,2,19,-3.8,587.0,3.3000000000000007,16
2016,2,20,-1.2,534.0,2.829166666666666,5
2016,2,21,-2.8,398.0,6.633333333333334,4
2016,2,22,-1.6,360.0,9.35,2
2016,2,23,-6.0,375.0,7.041666666666667,5
2016,2,24,-4.1,357.0,9.504166666666665,6
2016,2,25,-3.2,346.0,15.545833333333334,5
2016,2,26,-1.1,431.0,5.441666666666666,7
2016,2,27,-2.2,399.0,5.720833333333332,3
2016,2,28,-2.0,384.0,7.108333333333334,3
2016,2,29,-4.7,366.0,10.441666666666666,4
2016,3,1,-4.4,397.0,12.549999999999997,8
2016,3,2,-1.6,479.0,6.400000000000001,6
2016,3,3,-3.1,453.0,3.904166666666667,6
2016,3,4,-2.6,410.0,3.641666666666667,4
2016,3,5,-2.7,372.0,7.612500000000001,3
2016,3,6,-12.5,518.0,18.09166666666667,31
2016,3,7,-6.1,590.0,5.391666666666667,24
2016,3,8,-2.8,504.0,4.170833333333333,6
2016,3,9,-3.7,429.0,5.4875,6
2016,3,10,-4.3,351.0,9.666666666666668,7
2016,3,11,-8.1,569.0,22.25416666666666,19
2016,3,12,-1.0,559.0,4.741666666666667,11
2016,3,13,-0.2,474.0,5.208333333333333,3
2016,3,14,-3.9,561.0,12.333333333333334,12
2016,3,15,-5.8,563.0,5.308333333333334,24
2016,3,16,-6.8,553.0,4.4208333333333325,20
2016,3,17,-3.7,575.0,3.033333333333333,22
2016,3,18,-3.7,476.0,4.191666666666667,7
2016,3,19,-7.3,458.0,4.9624999999999995,14
2016,3,20,-5.7,429.0,3.6,10
2016,3,21,-1.4,434.0,7.8999999999999995,6
2016,3,22,-1.8,437.0,6.8083333333333345,6
2016,3,23,-5.0,469.0,8.166666666666666,10
2016,3,24,-1.2,530.0,5.933333333333334,6
2016,3,25,-1.4,555.0,2.15,5
2016,3,26,-0.1,426.0,7.720833333333332,2
2016,3,27,-6.0,426.0,10.954166666666666,11
2016,3,28,-4.5,507.0,6.170833333333334,9
2016,3,29,-1.8,538.0,3.904166666666667,11
2016,3,30,-2.9,555.0,3.3375,11
2016,3,31,-1.6,507.0,2.4875000000000003,6
2016,4,1,-0.8,416.0,4.783333333333332,2
2016,4,2,-9.8,512.0,10.250000000000002,19
2016,4,3,-3.7,469.0,6.179166666666666,14
2016,4,4,-2.8,417.0,4.654166666666666,6
2016,4,5,-2.7,394.0,3.9666666666666663,5
2016,4,6,-3.1,435.0,4.687500000000001,6
2016,4,7,-11.7,390.0,15.275000000000004,17
2016,4,8,-4.4,368.0,13.466666666666663,8
2016,4,9,-1.2,344.0,9.450000000000001,2
2016,4,10,-3.4,397.0,10.716666666666669,6
2016,4,11,-2.5,387.0,9.225000000000001,4
2016,4,12,-7.9,491.0,11.908333333333331,18
2016,4,13,-8.0,617.0,3.433333333333333,25
2016,4,14,-8.0,501.0,4.541666666666666,22
2016,4,15,-2.7,398.0,8.441666666666666,8
2016,4,16,-8.4,463.0,7.133333333333333,11
2016,4,17,-6.1,432.0,16.254166666666663,18
2016,4,18,-1.5,398.0,8.279166666666667,4
2016,4,19,0.2,388.0,3.4625,2
2016,4,20,-6.6,362.0,6.691666666666666,3
2016,4,21,-0.4,427.0,8.575000000000001,4
2016,4,22,-3.4,587.0,6.145833333333333,12
2016,4,23,-3.0,528.0,8.325000000000001,11
2016,4,24,-4.0,568.0,4.658333333333333,11
2016,4,25,-1.4,537.0,3.3375,4
2016,4,26,-2.6,506.0,3.6250000000000004,5
2016,4,27,-3.5,457.0,4.554166666666666,9
2016,4,28,-2.4,455.0,3.7458333333333336,4
2016,4,29,-0.8,392.0,6.541666666666667,2
2016,4,30,-4.0,390.0,11.5375,7
2016,5,1,-6.4,465.0,8.716666666666667,14
2016,5,2,-5.6,546.0,7.312500000000001,30
2016,5,3,-3.8,573.0,2.7708333333333326,10
2016,5,4,-2.0,484.0,2.6333333333333337,3
2016,5,5,-5.6,399.0,5.743478260869565,6
2016,5,6,-9.1,429.0,12.828571428571431,15
2016,5,7,-3.5,528.0,5.75,9
2016,5,8,-11.4,655.0,8.495833333333335,70
2016,5,9,-5.4,682.0,2.2875,30
2016,5,10,-3.5,643.0,1.745833333333333,13
2016,5,11,-2.7,553.0,1.8166666666666667,5
2016,5,12,-1.9,429.0,2.183333333333333,3
2016,5,13,-4.2,382.0,4.824999999999998,6
2016,5,14,-6.4,354.0,15.845833333333331,9
2016,5,15,-5.6,464.0,8.745833333333334,13
2016,5,16,-4.5,511.0,5.229166666666667,12
2016,5,17,-2.3,534.0,5.029166666666667,12
2016,5,18,-3.9,518.0,4.6499999999999995,7
2016,5,19,-3.9,451.0,6.008333333333334,7
2016,5,20,-0.4,481.0,6.491666666666667,5
2016,5,21,-7.1,548.0,6.766666666666668,15
2016,5,22,-1.7,623.0,1.5833333333333328,6
2016,5,23,-1.8,551.0,1.8041666666666671,3
2016,5,24,-2.6,466.0,2.7875,4
2016,5,25,-0.5,438.0,3.629166666666667,2
2016,5,26,-1.5,370.0,7.829166666666667,2
2016,5,27,-4.8,483.0,10.008333333333331,9
2016,5,28,-3.3,516.0,5.829166666666666,13
2016,5,29,-4.1,507.0,3.8958333333333326,6
2016,5,30,-4.5,549.0,4.495833333333334,11
2016,5,31,-4.7,512.0,4.937500000000001,10
2016,6,1,-1.8,494.0,3.329166666666666,5
2016,6,2,-2.7,420.0,3.0875000000000004,3
2016,6,3,-3.0,316.0,5.112499999999999,2
2016,6,4,-2.1,316.0,9.079166666666667,3
2016,6,5,-8.0,612.0,25.066666666666666,29
2016,6,6,-6.0,625.0,4.8625,23
2016,6,7,-3.6,525.0,4.35,8
2016,6,8,-2.6,474.0,3.4124999999999996,5
2016,6,9,-1.9,407.0,3.3625000000000003,3
2016,6,10,-3.9,406.0,12.208333333333336,6
2016,6,11,-5.6,543.0,5.670833333333334,9
2016,6,12,-4.8,483.0,8.079166666666666,10
2016,6,13,-2.5,562.0,4.741666666666667,8
2016,6,14,-7.5,590.0,6.987500000000001,21
2016,6,15,-6.2,678.0,4.675,11
2016,6,16,-1.8,599.0,2.9999999999999996,6
2016,6,17,-3.1,615.0,2.483333333333333,7
2016,6,18,-1.9,627.0,2.891666666666667,7
2016,6,19,-1.1,589.0,2.5250000000000004,4
2016,6,20,-0.2,483.0,3.045833333333334,4
2016,6,21,-0.8,436.0,3.1291666666666664,3
2016,6,22,-3.6,391.0,10.875,12
2016,6,23,-6.7,495.0,8.383333333333335,10
2016,6,24,-5.6,528.0,5.116666666666666,12
2016,6,25,-2.5,526.0,2.654166666666667,7
